,Tidsperiode,Kvalitetsindikator,Måltall,komnr,Verdi,Sektor,Nivå
651,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3026,84.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
652,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3026,87.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
653,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),3026,91.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
654,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3026,156.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
655,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3026,184.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
656,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),3026,195.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
657,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3026,289.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
658,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3026,298.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
659,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3026,299.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
660,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3026,304.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
661,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,3026,323.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
662,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
663,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
664,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
665,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
666,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
667,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
668,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
669,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
670,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
671,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
672,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
673,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4625,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
674,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4625,5.797,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
675,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4625,6.25,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
676,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4625,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
677,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4625,8.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
678,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4625,104.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
679,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4625,108.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
680,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4625,112.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
681,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4625,113.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
682,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4625,138.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
683,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4632,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
684,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4632,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
685,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),4632,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
686,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
687,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
688,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
689,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
690,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
691,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4632,19.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
692,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,20.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
693,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4632,21.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
694,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4632,22.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
695,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4632,25.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
696,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),4632,29.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
697,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4632,29.231,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
698,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,31.034,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
699,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,31.818,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
700,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,33.333,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
701,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),4632,36.842,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
702,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4632,38.182,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
703,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4632,44.898,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
704,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4632,49.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
705,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4632,49.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
706,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4632,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
707,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4632,50.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
708,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4632,55.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
709,2019,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",4632,59.184,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
710,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Totalt antall personer (67 år og eldre) som mottar helsetjenester i hjemmet,4632,65.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
711,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),4632,71.429,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
712,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte i risiko som har individuell ernæringsplan (hjemmeboende 67 år og eldre),1554,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
713,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte og i risiko med individuell ernæringsplan (hjemmeboende 67 år og eldre),1554,,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
714,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1554,5.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
715,2018,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1554,5.488,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
716,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1554,7.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
717,2021,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1554,7.229,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
718,2017,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1554,8.929,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
719,2018,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1554,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
720,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1554,9.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
721,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1554,10.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
722,2021,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1554,12.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
723,2020,Oppfølging av risiko for underernæring hos hjemmeboende,"Andel vurdert for risiko for underernæring siste 12 måneder, blant hjemmeboende 67 år og eldre",1554,12.209,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
724,2017,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1554,15.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
725,2020,Oppfølging av risiko for underernæring hos hjemmeboende,Antall vurdert for risiko for underernæring siste 12 måneder (hjemmeboende 67 år og eldre),1554,21.0,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
726,2019,Oppfølging av risiko for underernæring hos hjemmeboende,Andel av vurderte som har risiko for underernæring (hjemmeboende 67 år og eldre),1554,21.212,Primærhelsetjenesten,Kommune/Helseforetak/Legevakt
