,komnr,variable,2015,2016,2017,2018,2019,2020,2021
968,3015,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",37.0,44.0,44.0,46.0,44.0,36.0,40.0
969,3015,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",30.0,31.0,36.0,31.0,34.0,31.0,39.0
970,3015,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",45.0,22.0,24.0,38.0,57.0,56.0,56.0
971,3015,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",21.0,19.0,25.0,31.0,35.0,39.0,36.0
972,3015,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",19.0,23.0,,,,,11.0
973,3016,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",28.0,31.0,19.0,21.0,20.0,24.0,28.0
974,3016,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",60.0,58.0,57.0,54.0,54.0,53.0,52.0
975,3016,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",22.0,24.0,20.0,20.0,16.0,17.0,13.0
976,3016,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",110.0,113.0,96.0,95.0,90.0,94.0,93.0
977,3016,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",129.0,132.0,130.0,122.0,130.0,129.0,122.0
978,3016,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",82.0,80.0,98.0,84.0,88.0,79.0,73.0
979,3016,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",98.0,96.0,90.0,106.0,120.0,181.0,225.0
980,3016,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",85.0,67.0,61.0,62.0,82.0,71.0,80.0
981,3016,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",50.0,55.0,39.0,41.0,36.0,41.0,41.0
982,3017,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,8.0,,11.0,10.0,6.0,6.0
983,3017,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,22.0,,24.0,26.0,28.0,26.0
984,3017,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,6.0,,6.0,7.0,6.0,9.0
985,3017,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",37.0,36.0,35.0,41.0,43.0,40.0,41.0
986,3017,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",60.0,63.0,65.0,65.0,75.0,76.0,78.0
987,3017,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",59.0,73.0,74.0,69.0,67.0,74.0,67.0
988,3017,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",44.0,46.0,56.0,57.0,63.0,56.0,79.0
989,3017,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",70.0,76.0,69.0,77.0,84.0,81.0,83.0
990,3017,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,14.0,,17.0,17.0,12.0,15.0
991,3018,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,10.0,9.0,14.0,,,
992,3018,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,15.0,17.0,17.0,,,
993,3018,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,8.0,6.0,6.0,,,
994,3018,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",26.0,33.0,32.0,37.0,33.0,36.0,32.0
995,3018,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",51.0,54.0,52.0,52.0,44.0,46.0,39.0
996,3018,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",36.0,21.0,21.0,27.0,26.0,38.0,35.0
997,3018,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",55.0,76.0,76.0,70.0,59.0,68.0,68.0
998,3018,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",46.0,63.0,58.0,64.0,50.0,39.0,58.0
999,3018,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,18.0,15.0,20.0,,,
1000,3019,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",5.0,7.0,,5.0,11.0,19.0,20.0
1001,3019,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",43.0,50.0,,53.0,51.0,53.0,56.0
1002,3019,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",8.0,6.0,,13.0,20.0,14.0,14.0
1003,3019,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",56.0,63.0,63.0,71.0,82.0,86.0,90.0
1004,3019,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",94.0,94.0,98.0,83.0,97.0,140.0,129.0
1005,3019,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",71.0,66.0,73.0,100.0,127.0,125.0,116.0
1006,3019,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",119.0,134.0,101.0,114.0,128.0,139.0,150.0
1007,3019,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",130.0,135.0,150.0,132.0,103.0,112.0,121.0
1008,3019,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",13.0,13.0,,18.0,31.0,33.0,34.0
1009,3020,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",31.0,43.0,28.0,39.0,51.0,63.0,71.0
1010,3020,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",137.0,136.0,133.0,151.0,141.0,159.0,157.0
1011,3020,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",15.0,21.0,27.0,27.0,27.0,24.0,32.0
1012,3020,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",183.0,200.0,188.0,217.0,219.0,246.0,260.0
1013,3020,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",363.0,383.0,350.0,356.0,315.0,301.0,277.0
1014,3020,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",395.0,415.0,410.0,387.0,385.0,391.0,376.0
1015,3020,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",304.0,290.0,257.0,316.0,187.0,168.0,134.0
1016,3020,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",394.0,407.0,411.0,386.0,379.0,342.0,348.0
1017,3020,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",46.0,64.0,55.0,66.0,78.0,87.0,103.0
1018,3021,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",19.0,18.0,15.0,13.0,15.0,17.0,13.0
1019,3021,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",38.0,38.0,43.0,43.0,46.0,47.0,45.0
1020,3021,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",12.0,10.0,10.0,11.0,13.0,9.0,10.0
1021,3021,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",69.0,66.0,68.0,67.0,74.0,73.0,68.0
1022,3021,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",70.0,68.0,74.0,76.0,93.0,84.0,96.0
1023,3021,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",111.0,111.0,111.0,100.0,102.0,97.0,116.0
1024,3021,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",97.0,125.0,110.0,122.0,117.0,136.0,154.0
1025,3021,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",136.0,142.0,142.0,145.0,147.0,150.0,150.0
1026,3021,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",31.0,28.0,25.0,24.0,28.0,26.0,23.0
1027,3022,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",8.0,8.0,15.0,16.0,17.0,23.0,20.0
1028,3022,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",46.0,46.0,48.0,53.0,58.0,59.0,58.0
1029,3022,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",9.0,8.0,6.0,7.0,9.0,9.0,12.0
1030,3022,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",63.0,62.0,69.0,76.0,84.0,91.0,90.0
1031,3022,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",57.0,62.0,63.0,70.0,68.0,71.0,73.0
1032,3022,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",111.0,131.0,110.0,120.0,120.0,114.0,149.0
1033,3022,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",139.0,143.0,138.0,151.0,142.0,151.0,148.0
1034,3022,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",138.0,141.0,132.0,101.0,69.0,76.0,62.0
1035,3022,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",17.0,16.0,21.0,23.0,26.0,32.0,32.0
1036,3023,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",7.0,,7.0,,8.0,,24.0
1037,3023,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",24.0,,31.0,,30.0,,38.0
1038,3023,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",9.0,,5.0,,7.0,,7.0
1039,3023,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",40.0,35.0,43.0,37.0,45.0,61.0,69.0
1040,3023,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",92.0,75.0,74.0,79.0,58.0,56.0,59.0
1041,3023,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",98.0,94.0,90.0,71.0,85.0,85.0,91.0
1042,3023,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",73.0,90.0,106.0,114.0,141.0,136.0,113.0
1043,3023,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",135.0,160.0,180.0,178.0,170.0,186.0,182.0
1044,3023,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",16.0,,12.0,,15.0,,31.0
1045,3024,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",303.0,330.0,269.0,326.0,357.0,351.0,321.0
1046,3024,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",398.0,420.0,463.0,472.0,487.0,479.0,465.0
1047,3024,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",125.0,122.0,138.0,140.0,149.0,158.0,159.0
1048,3024,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",826.0,872.0,870.0,938.0,993.0,988.0,945.0
1049,3024,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",733.0,734.0,767.0,771.0,739.0,732.0,739.0
1050,3024,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",1115.0,1103.0,1127.0,1036.0,987.0,984.0,998.0
1051,3024,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",305.0,325.0,393.0,446.0,486.0,449.0,522.0
1052,3024,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",541.0,553.0,666.0,644.0,624.0,588.0,574.0
1053,3024,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",428.0,452.0,407.0,466.0,506.0,509.0,480.0
1054,3025,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",155.0,159.0,174.0,183.0,171.0,181.0,175.0
1055,3025,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",279.0,299.0,299.0,305.0,305.0,316.0,307.0
1056,3025,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",57.0,64.0,65.0,62.0,72.0,82.0,83.0
1057,3025,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",491.0,522.0,538.0,550.0,548.0,579.0,565.0
1058,3025,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",466.0,466.0,488.0,503.0,456.0,474.0,550.0
1059,3025,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",552.0,563.0,595.0,570.0,562.0,600.0,642.0
1060,3025,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",455.0,518.0,511.0,518.0,519.0,572.0,596.0
1061,3025,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",500.0,529.0,523.0,458.0,422.0,474.0,532.0
1062,3025,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",212.0,223.0,239.0,245.0,243.0,263.0,258.0
1063,3026,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",10.0,12.0,10.0,12.0,19.0,30.0,29.0
1064,3026,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",25.0,27.0,31.0,30.0,30.0,36.0,37.0
1065,3026,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",9.0,10.0,8.0,11.0,14.0,18.0,23.0
1066,3026,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",44.0,54.0,55.0,63.0,70.0,84.0,89.0
1067,3026,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",50.0,56.0,85.0,80.0,74.0,71.0,88.0
1068,3026,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",133.0,132.0,139.0,139.0,134.0,156.0,164.0
1069,3026,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",171.0,137.0,172.0,180.0,154.0,158.0,134.0
1070,3026,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",215.0,185.0,187.0,155.0,141.0,143.0,139.0
1071,3026,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",19.0,22.0,18.0,23.0,33.0,48.0,52.0
1072,3027,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",7.0,,5.0,8.0,8.0,13.0,12.0
1073,3027,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",49.0,,52.0,66.0,76.0,70.0,68.0
1074,3027,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",5.0,,9.0,10.0,15.0,16.0,16.0
1075,3027,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",61.0,69.0,66.0,84.0,99.0,99.0,96.0
1076,3027,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",85.0,95.0,103.0,95.0,98.0,108.0,97.0
1077,3027,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",83.0,99.0,86.0,91.0,90.0,81.0,84.0
1078,3027,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",109.0,128.0,172.0,225.0,233.0,232.0,216.0
1079,3027,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",111.0,108.0,135.0,122.0,115.0,111.0,94.0
1080,3027,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",12.0,,14.0,18.0,23.0,29.0,28.0
1081,3028,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",5.0,10.0,8.0,16.0,12.0,15.0,13.0
1082,3028,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",27.0,30.0,35.0,36.0,36.0,36.0,41.0
1083,3028,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",10.0,18.0,17.0,7.0,10.0,11.0,8.0
1084,3028,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",42.0,58.0,60.0,59.0,58.0,62.0,62.0
1085,3028,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",80.0,65.0,61.0,56.0,59.0,61.0,81.0
1086,3028,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",55.0,57.0,53.0,65.0,76.0,71.0,64.0
1087,3028,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",93.0,93.0,64.0,52.0,61.0,78.0,100.0
1088,3028,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",65.0,61.0,66.0,69.0,57.0,59.0,61.0
1089,3028,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",15.0,28.0,25.0,23.0,22.0,26.0,21.0
1090,3029,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",23.0,28.0,21.0,27.0,28.0,41.0,62.0
1091,3029,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",91.0,95.0,111.0,112.0,123.0,133.0,131.0
1092,3029,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",15.0,11.0,21.0,31.0,25.0,27.0,39.0
1093,3029,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",129.0,134.0,153.0,170.0,176.0,201.0,232.0
1094,3029,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",150.0,155.0,164.0,185.0,194.0,194.0,242.0
1095,3029,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",236.0,214.0,213.0,227.0,236.0,197.0,217.0
1096,3029,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",190.0,200.0,208.0,185.0,187.0,190.0,199.0
1097,3029,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",278.0,304.0,301.0,250.0,234.0,214.0,211.0
1098,3029,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",38.0,39.0,42.0,58.0,53.0,68.0,101.0
1099,3030,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",95.0,107.0,115.0,96.0,99.0,127.0,167.0
1100,3030,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",191.0,203.0,219.0,245.0,251.0,239.0,252.0
1101,3030,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",54.0,62.0,63.0,82.0,73.0,80.0,85.0
1102,3030,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",340.0,372.0,397.0,423.0,423.0,446.0,504.0
1103,3030,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",397.0,381.0,355.0,365.0,375.0,319.0,360.0
1104,3030,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",453.0,509.0,558.0,569.0,572.0,520.0,514.0
1105,3030,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",330.0,377.0,354.0,369.0,389.0,327.0,401.0
1106,3030,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",765.0,711.0,640.0,603.0,655.0,516.0,515.0
1107,3030,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",149.0,169.0,178.0,178.0,172.0,207.0,252.0
1108,3031,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",21.0,20.0,23.0,19.0,20.0,30.0,24.0
1109,3031,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",69.0,73.0,72.0,74.0,70.0,70.0,74.0
1110,3031,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",17.0,15.0,12.0,14.0,14.0,15.0,16.0
1111,3031,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",107.0,108.0,107.0,107.0,104.0,115.0,114.0
1112,3031,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",74.0,70.0,81.0,95.0,106.0,110.0,120.0
1113,3031,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",106.0,94.0,96.0,93.0,97.0,110.0,103.0
1114,3031,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",74.0,75.0,69.0,81.0,89.0,89.0,89.0
1115,3031,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",151.0,146.0,140.0,122.0,126.0,130.0,133.0
1116,3031,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",38.0,35.0,35.0,33.0,34.0,45.0,40.0
1117,3032,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",,6.0,,,,,
1118,3032,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",,11.0,,,,,
1119,3032,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",,6.0,,,,,
1120,3032,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",23.0,23.0,32.0,23.0,23.0,30.0,26.0
1121,3032,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",35.0,41.0,39.0,39.0,30.0,27.0,35.0
1122,3032,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",43.0,42.0,36.0,37.0,42.0,44.0,41.0
1123,3032,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",80.0,99.0,91.0,125.0,145.0,163.0,147.0
1124,3032,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",37.0,41.0,44.0,49.0,47.0,41.0,50.0
1125,3032,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",,12.0,,,,,
1126,3033,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",19.0,17.0,20.0,19.0,23.0,22.0,29.0
1127,3033,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",80.0,81.0,80.0,88.0,99.0,99.0,106.0
1128,3033,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",18.0,24.0,34.0,30.0,28.0,29.0,34.0
1129,3033,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",117.0,122.0,134.0,137.0,150.0,150.0,169.0
1130,3033,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",114.0,118.0,131.0,127.0,131.0,131.0,157.0
1131,3033,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",208.0,236.0,258.0,257.0,216.0,231.0,239.0
1132,3033,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",92.0,87.0,108.0,101.0,104.0,104.0,130.0
1133,3033,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",187.0,192.0,200.0,206.0,240.0,245.0,236.0
1134,3033,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",37.0,41.0,54.0,49.0,51.0,51.0,63.0
1135,3034,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",54.0,51.0,45.0,37.0,38.0,42.0,45.0
1136,3034,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",79.0,82.0,96.0,98.0,104.0,94.0,78.0
1137,3034,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",31.0,39.0,27.0,23.0,16.0,20.0,23.0
1138,3034,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",164.0,172.0,168.0,158.0,158.0,156.0,146.0
1139,3034,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",196.0,203.0,198.0,232.0,209.0,214.0,209.0
1140,3034,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",166.0,155.0,173.0,161.0,170.0,151.0,150.0
1141,3034,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",156.0,104.0,105.0,161.0,128.0,136.0,213.0
1142,3034,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",123.0,128.0,118.0,120.0,119.0,143.0,142.0
1143,3034,"Hjemmetjenestebrukere, omfattende bistandsbehov, 67 år og over (antall)",85.0,90.0,72.0,60.0,54.0,62.0,68.0
1144,3035,"Hjemmetjenestebrukere,  omfattende bistandsbehov  80 år og over (antall)",29.0,22.0,20.0,27.0,33.0,36.0,40.0
1145,3035,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  0-66 år (antall)",83.0,93.0,92.0,84.0,117.0,123.0,128.0
1146,3035,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  67-79 år (antall)",32.0,29.0,29.0,27.0,42.0,48.0,46.0
1147,3035,"Hjemmetjenestebrukere,  omfattende bistandsbehov,  i alt (antall)",144.0,144.0,141.0,138.0,192.0,207.0,214.0
1148,3035,"Hjemmetjenestebrukere, middels bistandsbehov, 0-66 år (antall)",170.0,181.0,209.0,211.0,197.0,186.0,183.0
1149,3035,"Hjemmetjenestebrukere, middels bistandsbehov, 67 år og over (antall)",202.0,204.0,216.0,233.0,226.0,200.0,195.0
1150,3035,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 0-66 år (antall)",132.0,168.0,176.0,175.0,171.0,154.0,188.0
1151,3035,"Hjemmetjenestebrukere, noe/avgrenset bistandsbehov, 67 år og over (antall)",166.0,158.0,166.0,163.0,148.0,151.0,176.0
